Player,Outcome,Kills,Deaths,+/-,Flag Captures,Flag Attempts,Score,Time Played,Damage Dealt,Damage Taken,DR,DKR,DDF,Laser DD,Laser DT,Missile DD,Missile DT,Grenade DD,Grenade DT,Bouncy DD,Bouncy DT,Rating
Goobs,0.49496644295302,17.2969798657718,14.8473154362416,2.4496644295302,0.374161073825503,1.53579418344519,1.60402684563758,15011.5234899329,4761.23489932886,4288.95246085011,1.13357949229107,291.865212527964,257.614093959732,2799.68232662192,2655.70357941834,333.845637583893,190.869127516779,543.336689038031,508.535794183445,1084.37024608501,933.843959731544,2382
Havok,0.622641509433962,16.0754716981132,13.0660377358491,3.00943396226415,0.424528301886793,1.21698113207547,2.17924528301887,20.3490566037736,4745.80188679245,3934.89622641509,1.24015548754589,312.537735849057,239.037735849057,2743.77358490566,2385.07547169811,261.490566037736,155.858490566038,553.650943396227,441.122641509434,1186.88679245283,952.839622641509,2535
InSo,0.4970703125,14.9189453125,18.478515625,-3.5595703125,0.355816226783969,1.3822091886608,1.6923828125,26199.482421875,4343.208984375,5050.9296875,0.879003826910606,319.4697265625,303.3701171875,2897.7548828125,3250.986328125,223.1630859375,358.6328125,384.203125,398.787109375,838.087890625,1042.5234375,1771
Jawn,0.507296733842946,17.7984711605281,15.27936066713,2.51911049339819,0.579276773296245,2.31293463143255,1.64836692147325,18655.6511466296,5087.98123697012,4433.2043085476,1.17856803206942,302.841556636553,294.797776233495,3135.28144544823,2718.77136900625,286.254343293954,206.474635163308,565.874218207088,472.694927032662,1100.57123002085,1035.26337734538,3115
Jet,0.469512195121951,15.5975609756098,20.1890243902439,-4.59146341463415,0.353658536585366,1.47560975609756,1.44512195121951,20.5426829268293,4112.98170731707,5439.56707317073,0.765712245272203,287.84756097561,274.024390243902,2627.78658536585,3553.99390243902,196.743902439024,363.859756097561,342.762195121951,351.408536585366,945.689024390244,1170.30487804878,1629
LogiTech,0.504329004329004,18.6731601731602,17.9372294372294,0.735930735930736,0.4004329004329,1.66450216450216,1.56926406926407,20.8874458874459,4716.54761904762,5074.27272727273,0.945634341605158,266.82683982684,288.538961038961,2792.35930735931,3164.17532467532,389.625541125541,333.703463203463,511.764069264069,469.406926406926,1022.7987012987,1106.98701298701,2224
Masta,0.500452488687783,16.716742081448,14.6737556561086,2.04298642533937,0.559529198732458,2.15799004074242,1.63665158371041,21.016742081448,4665.37058823529,4258.30452488688,1.12109972887805,298.89185520362,276.697285067873,2984.96244343891,2567.87104072398,164.447963800905,186.563800904977,493.989592760181,513.75520361991,1021.97058823529,990.114479638009,2720
MrJimps,0.505197002658932,12.9463379260334,18.8755136572395,-5.92917573120619,0.539279671259367,1.94367899444042,1.69156393521876,25875.8851824994,3756.45540246555,4996.54919023447,0.764917246653227,317.034807831762,272.812666183225,2471.38578680203,3138.36693255983,124.058738216099,326.518491660624,338.555716702925,415.348561759729,822.455160744501,1116.31520425429,1251
Odoacer,0.537366548042705,18.4946619217082,13.8042704626335,4.69039145907473,0.612099644128114,2.24377224199288,1.71886120996441,21.8825622775801,5503.33096085409,4152.48398576513,1.35041298685549,316.274021352313,321.343416370107,3728.08185053381,2558.71352313167,174.154804270463,160.489323843416,508.750889679715,449.476868327402,1092.34341637011,983.804270462633,3692
Ominous,0.567567567567568,16.5675675675676,14.5405405405405,2.02702702702703,0.594594594594595,1.86486486486487,1.45945945945946,21.8108108108108,4607.89189189189,4219.56756756757,1.11276859445333,294.540540540541,283.864864864865,2858.86486486487,2450.43243243243,119.27027027027,225.405405405405,575.675675675676,578.243243243243,1054.08108108108,965.486486486486,2300
