,Game ID,Player,Outcome,Team,Kills,Deaths,+/-,Flag Captures,Flag Attempts,Switch,Elected,Assassinations,Score,Time Played,Death Chart,Damage Dealt,Damage Taken,DR,DKR,DDF,Laser DD,Laser DT,Missile DD,Missile DT,Grenade DD,Grenade DT,Bouncy DD,Bouncy DT,Killed Most - Players,Killed Most - Values,Killed Most By - Players,Killed Most By - Values,Damaged Most - Players,Damaged Most - Values,Damaged Most By - Players,Damaged Most By - Values
342,46,MerryXmasSuckas,0,2,52,26,26,,,6.0,,,2,27,http://cta.critical-hq.net/chart.php?player=MerryXmasSuckas&matchID=46,11120,8472,1.3125590179414541,214,0,3320,3428,1312,588,2972,2140,3516,2316,20LbGenitals muahahaha TwoDay cyro sam MaySN qwe,15 13 11 7 3 2 1,cyro qwe sam TwoDay muahahaha 20LbGenitals MaySN,8 6 3 3 2 2 2,TwoDay muahahaha 20LbGenitals cyro qwe sam MaySN,3236 2368 2092 1324 916 692 492,20LbGenitals muahahaha cyro qwe TwoDay sam MaySN,1880 1860 1620 1148 764 728 472
343,46,Genocide,0,2,47,31,16,,,8.0,,,2,27,http://cta.critical-hq.net/chart.php?player=Genocide&matchID=46,11112,9200,1.2078260869565218,236,0,4676,3460,680,544,2068,1908,3688,3288,muahahaha TwoDay cyro 20LbGenitals qwe sam MaySN,12 8 8 7 6 3 3,qwe muahahaha TwoDay 20LbGenitals MaySN sam cyro,11 6 4 4 3 2 1,cyro qwe muahahaha 20LbGenitals TwoDay sam MaySN,2240 2160 1968 1908 1120 952 764,qwe muahahaha 20LbGenitals cyro sam TwoDay MaySN,2028 2008 1532 1304 916 724 688
344,46,Masta,0,2,46,46,0,,,9.0,,,2,27,http://cta.critical-hq.net/chart.php?player=Masta&matchID=46,12396,11996,1.0333444481493832,269,0,7608,6056,0,828,1648,1860,3140,3252,TwoDay 20LbGenitals cyro sam MaySN qwe muahahaha,10 9 8 6 6 4 3,cyro TwoDay MaySN muahahaha 20LbGenitals sam qwe,12 8 8 6 5 4 3,TwoDay cyro 20LbGenitals MaySN muahahaha qwe sam,2920 2336 1932 1688 1468 1308 744,cyro qwe MaySN TwoDay 20LbGenitals muahahaha sam,2884 2032 1732 1640 1468 1280 960
345,46,Nuts,0,2,41,40,1,,,8.0,,,2,27,http://cta.critical-hq.net/chart.php?player=Nuts&matchID=46,11564,10404,1.1114955786236065,282,0,5600,5528,360,800,2348,1408,3256,2668,TwoDay muahahaha cyro 20LbGenitals MaySN qwe,13 8 7 6 4 3,cyro 20LbGenitals qwe TwoDay sam muahahaha MaySN,13 9 8 4 2 2 2,20LbGenitals cyro TwoDay muahahaha qwe MaySN sam,2528 2292 2080 1876 1300 1060 428,20LbGenitals cyro qwe muahahaha MaySN TwoDay sam,2380 2156 1756 1332 1076 944 760
346,46,edcrfv,0,2,36,38,-2,,,6.0,,,2,27,http://cta.critical-hq.net/chart.php?player=edcrfv&matchID=46,12224,10388,1.176742395071236,340,0,6504,5564,1560,772,1468,1064,2692,2988,TwoDay cyro muahahaha qwe MaySN 20LbGenitals sam,11 7 5 4 4 4 1,qwe cyro TwoDay muahahaha MaySN sam 20LbGenitals,9 8 7 4 4 3 3,TwoDay cyro 20LbGenitals muahahaha qwe MaySN sam,3348 3168 1872 1712 876 692 556,cyro muahahaha TwoDay qwe 20LbGenitals sam MaySN,2692 1764 1748 1740 1176 644 624
347,46,NormlMS,0,2,32,52,-20,,,7.0,,,2,27,http://cta.critical-hq.net/chart.php?player=NormlMS&matchID=46,9900,12784,0.7744055068836045,309,0,6160,7856,692,1096,604,1104,2444,2728,cyro TwoDay 20LbGenitals MaySN muahahaha qwe,11 6 5 5 3 2,20LbGenitals qwe muahahaha MaySN cyro sam TwoDay,12 9 8 7 6 6 4,cyro TwoDay 20LbGenitals MaySN muahahaha qwe sam,2064 2036 1692 1652 1480 640 336,cyro muahahaha qwe 20LbGenitals TwoDay MaySN sam,3072 2088 1948 1900 1604 1280 892
348,47,MerryXmasSuckas,1,1,29,13,16,1.0,1.0,,,,9,18,http://cta.critical-hq.net/chart.php?player=MerryXmasSuckas&matchID=47,8070,4799,1.6816003334027922,278,656,5556,3557,915,102,571,84,1028,1056,TwoDay 20LbGenitals sam,14 8 7,20LbGenitals sam TwoDay,6 4 3,TwoDay 20LbGenitals sam,3583 2552 1935,20LbGenitals sam TwoDay,1932 1697 1170
349,47,cyro,1,1,27,18,9,5.0,7.0,,,,9,25,http://cta.critical-hq.net/chart.php?player=cyro&matchID=47,6223,6558,0.9489173528514792,230,561,4625,5269,326,204,458,546,814,539,TwoDay 20LbGenitals sam,12 9 6,20LbGenitals sam TwoDay,8 6 4,20LbGenitals TwoDay sam,2515 2117 1591,20LbGenitals sam TwoDay,3004 2703 851
350,47,Masta,1,1,26,17,9,3.0,8.0,,,,9,19,http://cta.critical-hq.net/chart.php?player=Masta&matchID=47,6853,5580,1.228136200716846,264,189,5249,4163,204,317,436,314,964,786,TwoDay 20LbGenitals sam,12 10 4,sam TwoDay 20LbGenitals,7 5 5,TwoDay 20LbGenitals sam,3408 2078 1367,20LbGenitals sam TwoDay,1986 1862 1732
351,47,20LbGenitals,0,2,19,27,-8,0.0,2.0,,,,1,18,http://cta.critical-hq.net/chart.php?player=20LbGenitals&matchID=47,6922,7145,0.9687893631910428,364,1266,5168,4941,408,612,461,252,885,1340,cyro MerryXmasSuckas Masta,8 6 5,Masta cyro MerryXmasSuckas,10 9 8,cyro Masta MerryXmasSuckas,3004 1986 1932,MerryXmasSuckas cyro Masta,2552 2515 2078
352,47,sam,0,2,17,17,0,1.0,2.0,,,,1,18,http://cta.critical-hq.net/chart.php?player=sam&matchID=47,6262,4893,1.2797874514612713,368,1005,4612,3526,204,204,420,508,1026,655,Masta cyro MerryXmasSuckas,7 6 4,MerryXmasSuckas cyro Masta,7 6 4,cyro Masta MerryXmasSuckas,2703 1862 1697,MerryXmasSuckas cyro Masta,1935 1591 1367
353,47,TwoDay,0,2,12,38,-26,0.0,2.0,,,,1,18,http://cta.critical-hq.net/chart.php?player=TwoDay&matchID=47,3753,9108,0.41205533596837945,313,351,3209,6963,11,629,63,705,470,811,Masta cyro MerryXmasSuckas,5 4 3,MerryXmasSuckas Masta cyro,14 12 12,Masta MerryXmasSuckas cyro,1732 1170 851,MerryXmasSuckas Masta cyro,3583 3408 2117
354,48,Takeo,1,1,32,7,25,2.0,4.0,,,,8,27,http://cta.critical-hq.net/chart.php?player=Takeo&matchID=48,8050,3638,2.2127542605827384,252,437,5179,2443,576,59,768,252,1527,884,TwoDay 20LbGenitals Genocide Fudorm,13 7 7 5,Genocide Fudorm TwoDay,3 3 1,TwoDay 20LbGenitals Genocide Fudorm,2708 2180 1661 1501,20LbGenitals TwoDay Fudorm Genocide,1422 980 888 348
355,48,Masta,1,1,28,10,18,5.0,5.0,,,,8,28,http://cta.critical-hq.net/chart.php?player=Masta&matchID=48,7550,4055,1.8618988902589395,270,468,5144,2845,203,56,658,315,1545,839,TwoDay Fudorm Genocide 20LbGenitals,10 9 6 3,20LbGenitals TwoDay Fudorm Genocide,4 3 2 1,Genocide TwoDay Fudorm 20LbGenitals,2535 2168 1503 1344,20LbGenitals Fudorm TwoDay Genocide,1496 1186 822 551
356,48,cyro,1,1,26,15,11,1.0,2.0,,,,5,20,http://cta.critical-hq.net/chart.php?player=cyro&matchID=48,5929,4596,1.2900348128807655,228,336,3939,3229,612,306,567,437,811,624,Fudorm TwoDay Genocide 20LbGenitals,8 7 6 5,Fudorm 20LbGenitals Genocide TwoDay,7 5 2 1,TwoDay Fudorm 20LbGenitals Genocide,1945 1558 1297 1129,Fudorm 20LbGenitals TwoDay Genocide,1988 1303 935 370
357,48,qwe,1,1,23,21,2,1.0,2.0,,,,8,27,http://cta.critical-hq.net/chart.php?player=qwe&matchID=48,6374,6189,1.0298917434157375,277,414,4338,4410,408,750,655,294,973,735,20LbGenitals Genocide TwoDay Fudorm,10 7 5 1,20LbGenitals Fudorm Genocide TwoDay,8 6 4 3,20LbGenitals TwoDay Genocide Fudorm,2201 1634 1355 1184,20LbGenitals Fudorm Genocide TwoDay,2680 1626 968 915
358,48,Fudorm,0,2,18,23,-5,0.0,1.0,,,,1,19,http://cta.critical-hq.net/chart.php?player=Fudorm&matchID=48,5688,5746,0.9899060215802298,316,360,3981,3993,250,407,294,591,1163,755,cyro qwe Takeo Masta,7 6 3 2,Masta cyro Takeo qwe,9 8 5 1,cyro qwe Masta Takeo,1988 1626 1186 888,cyro Masta Takeo qwe,1558 1503 1501 1184
359,48,20LbGenitals,0,2,17,25,-8,0.0,3.0,,,,1,27,http://cta.critical-hq.net/chart.php?player=20LbGenitals&matchID=48,6901,7022,0.9827684420393052,406,729,4787,4595,556,408,626,728,932,1291,qwe cyro Masta,8 5 4,qwe Takeo cyro Masta,10 7 5 3,qwe Masta Takeo cyro,2680 1496 1422 1303,qwe Takeo Masta cyro,2201 2180 1344 1297
360,48,Genocide,0,2,10,26,-16,1.0,3.0,,,,1,28,http://cta.critical-hq.net/chart.php?player=Genocide&matchID=48,2237,6680,0.3348802395209581,224,626,1368,4382,365,416,252,631,252,1251,qwe Takeo cyro Masta,4 3 2 1,Takeo qwe cyro Masta,7 7 6 6,qwe Masta cyro Takeo,968 551 370 348,Masta Takeo qwe cyro,2535 1661 1355 1129
361,48,TwoDay,0,2,8,35,-27,1.0,1.0,,,,1,27,http://cta.critical-hq.net/chart.php?player=TwoDay&matchID=48,3652,8455,0.4319337670017741,457,240,2791,5630,0,568,126,698,735,1559,Masta qwe Takeo cyro,3 3 1 1,Takeo Masta cyro qwe,13 10 7 5,Takeo cyro qwe Masta,980 935 915 822,Takeo Masta cyro qwe,2708 2168 1945 1634
362,54,cyro,0,1,41,40,1,,,,4.0,0.0,6,25,http://cta.critical-hq.net/chart.php?player=cyro&matchID=54,10915,11223,0.9725563574801748,266,252,6383,5806,1020,1294,0,0,3512,4123,20LbGenitals Fudorm sam OneLastKiss Nuts,12 9 9 8 3,OneLastKiss sam 20LbGenitals Fudorm,12 10 10 8,20LbGenitals OneLastKiss Fudorm sam Nuts,3160 3140 2491 1833 291,OneLastKiss Fudorm 20LbGenitals sam Nuts,3468 2687 2675 2318 75
363,54,Takeo,0,1,37,26,11,,,,5.0,1.0,6,35,http://cta.critical-hq.net/chart.php?player=Takeo&matchID=54,9840,7774,1.26575765371752,266,525,5095,4013,901,761,113,0,3731,3000,20LbGenitals OneLastKiss Fudorm sam Nuts,10 9 7 6 5,Fudorm sam OneLastKiss 20LbGenitals,10 6 5 5,OneLastKiss sam Fudorm 20LbGenitals Nuts,2603 2239 2161 2076 761,OneLastKiss Fudorm sam 20LbGenitals Nuts,2377 2206 1849 1063 279
364,54,Fetal,0,1,30,33,-3,,,,6.0,3.0,6,25,http://cta.critical-hq.net/chart.php?player=Fetal&matchID=54,9219,9130,1.0097480832420591,307,1086,4367,3953,1208,1657,292,0,3352,3520,Fudorm OneLastKiss 20LbGenitals sam,9 9 8 4,20LbGenitals sam Fudorm OneLastKiss Nuts,11 9 7 5 1,20LbGenitals Fudorm OneLastKiss sam Nuts,3143 2736 1953 1150 237,20LbGenitals Fudorm sam OneLastKiss Nuts,3115 2324 1882 1510 299
365,54,bibby,0,1,28,24,4,,,,1.0,2.0,6,29,http://cta.critical-hq.net/chart.php?player=bibby&matchID=54,7259,7126,1.0186640471512771,259,238,3628,3985,576,1046,0,0,3055,2095,OneLastKiss 20LbGenitals Fudorm sam Nuts,9 7 6 5 1,Fudorm 20LbGenitals sam OneLastKiss,9 7 4 4,20LbGenitals Fudorm OneLastKiss sam Nuts,2132 1494 1449 1384 800,Fudorm 20LbGenitals OneLastKiss sam Nuts,1965 1898 1472 1458 333
366,54,Fudorm,1,2,34,31,3,,,,11.0,2.0,12,26,http://cta.critical-hq.net/chart.php?player=Fudorm&matchID=54,9311,8882,1.048299932447647,274,333,5057,4444,1520,1114,0,292,2734,3032,Takeo bibby cyro Fetal,10 9 8 7,cyro Fetal Takeo bibby,9 9 7 6,cyro Fetal Takeo bibby Gstatus,2687 2324 2206 1965 129,Fetal cyro Takeo bibby,2736 2491 2161 1494
367,54,20LbGenitals,1,2,33,38,-5,,,,2.0,3.0,13,29,http://cta.critical-hq.net/chart.php?player=20LbGenitals&matchID=54,8751,10681,0.8193053084917142,265,715,4570,5429,1159,1083,0,0,3022,4169,Fetal cyro bibby Takeo,11 10 7 5,cyro Takeo Fetal bibby Gstatus,12 10 8 7 1,Fetal cyro bibby Takeo,3115 2675 1898 1063,cyro Fetal bibby Takeo Gstatus,3160 3143 2132 2076 170
368,54,sam,1,2,30,25,5,,,,5.0,1.0,13,28,http://cta.critical-hq.net/chart.php?player=sam&matchID=54,7914,6845,1.1561723886048212,264,774,4031,3139,861,461,0,113,3022,3132,cyro Fetal Takeo bibby Gstatus,10 9 6 4 1,cyro Takeo bibby Fetal Gstatus,9 6 5 4 1,cyro Fetal Takeo bibby Gstatus,2318 1882 1849 1458 407,Takeo cyro bibby Fetal Gstatus,2239 1833 1384 1150 239
369,54,OneLastKiss,1,2,26,35,-9,,,,0.0,4.0,13,27,http://cta.critical-hq.net/chart.php?player=OneLastKiss&matchID=54,9079,9247,0.9818319454958364,349,1076,4072,5369,1286,878,0,0,3721,3000,cyro Takeo Fetal bibby,12 5 5 4,Fetal bibby Takeo cyro,9 9 9 8,cyro Takeo Fetal bibby Gstatus,3468 2377 1510 1472 252,cyro Takeo Fetal bibby Gstatus,3140 2603 1953 1449 102
370,58,Arrow,1,1,35,20,15,,,,3.0,4.0,10,29,http://cta.critical-hq.net/chart.php?player=Arrow&matchID=58,8572,7108,1.2059651097355093,245,272,4216,2884,1040,1000,0,140,3316,3084,cyro bibby WhiteRabbit YoungWolf kool,12 7 6 6 4,WhiteRabbit cyro YoungWolf bibby kool,8 6 3 2 1,cyro YoungWolf bibby WhiteRabbit kool,2680 1764 1708 1476 944,WhiteRabbit YoungWolf cyro kool bibby,1796 1732 1612 1060 908
371,58,20LbGenitals,1,1,32,36,-4,,,,2.0,0.0,10,29,http://cta.critical-hq.net/chart.php?player=20LbGenitals&matchID=58,9560,9700,0.9855670103092784,299,408,4768,4684,1720,1628,0,56,3072,3332,WhiteRabbit bibby cyro YoungWolf kool,12 6 5 5 4,cyro YoungWolf WhiteRabbit kool bibby,10 9 8 7 2,cyro WhiteRabbit bibby YoungWolf kool,2664 2200 1948 1632 1116,WhiteRabbit cyro YoungWolf bibby kool,2948 2488 1644 1344 1276
372,58,Nuts,1,1,22,34,-12,,,,3.0,1.0,10,29,http://cta.critical-hq.net/chart.php?player=Nuts&matchID=58,7228,9216,0.7842881944444444,329,512,2492,4636,1060,1696,336,140,3340,2744,WhiteRabbit cyro YoungWolf kool bibby,8 6 4 2 2,YoungWolf cyro kool WhiteRabbit bibby,10 9 7 6 2,cyro WhiteRabbit YoungWolf kool bibby,1632 1584 1500 1440 1072,WhiteRabbit cyro YoungWolf bibby kool,2468 2372 2212 1504 660
373,58,Fetal,1,1,21,31,-10,,,,3.0,3.0,10,29,http://cta.critical-hq.net/chart.php?player=Fetal&matchID=58,7992,8028,0.9955156950672646,381,912,3804,4244,1092,544,0,0,3096,3240,cyro kool bibby YoungWolf WhiteRabbit,10 4 3 3 1,cyro WhiteRabbit kool YoungWolf bibby,10 9 4 4 4,cyro WhiteRabbit bibby kool YoungWolf,2052 2004 1612 1324 1000,WhiteRabbit cyro YoungWolf bibby kool,2276 2052 1704 1132 864
374,58,Gstatus,1,1,21,31,-10,,,,5.0,1.0,10,29,http://cta.critical-hq.net/chart.php?player=Gstatus&matchID=58,5020,9024,0.5562943262411347,239,136,2740,3492,88,1512,0,140,2192,3880,cyro bibby YoungWolf kool WhiteRabbit,7 6 5 2 1,WhiteRabbit cyro YoungWolf kool bibby,10 9 7 4 1,cyro YoungWolf bibby WhiteRabbit kool,1496 1384 1040 820 280,cyro YoungWolf WhiteRabbit bibby kool,2740 2152 1976 1152 1004
375,58,cyro,0,2,44,40,4,,,,1.0,3.0,8,25,http://cta.critical-hq.net/chart.php?player=cyro&matchID=58,11264,10524,1.0703154694032688,256,576,6372,5732,1596,1496,84,56,3212,3240,Fetal 20LbGenitals Nuts Gstatus Arrow,10 10 9 9 6,Arrow Fetal Gstatus Nuts 20LbGenitals,12 10 7 6 5,Gstatus 20LbGenitals Nuts Fetal Arrow,2740 2488 2372 2052 1612,Arrow 20LbGenitals Fetal Nuts Gstatus,2680 2664 2052 1632 1496
376,58,WhiteRabbit,0,2,41,28,13,,,,1.0,4.0,8,30,http://cta.critical-hq.net/chart.php?player=WhiteRabbit&matchID=58,11464,8084,1.4181098466105888,280,884,4476,4276,2288,692,84,84,4616,3032,Gstatus Fetal 20LbGenitals Arrow Nuts,10 9 8 8 6,20LbGenitals Nuts Arrow Gstatus Fetal,12 8 6 1 1,20LbGenitals Nuts Fetal Gstatus Arrow,2948 2468 2276 1976 1796,20LbGenitals Fetal Nuts Arrow Gstatus,2200 2004 1584 1476 820
377,58,YoungWolf,0,2,33,23,10,,,,1.0,0.0,8,28,http://cta.critical-hq.net/chart.php?player=YoungWolf&matchID=58,9444,7280,1.2972527472527473,286,676,4028,2832,1548,1452,28,140,3840,2856,Nuts 20LbGenitals Gstatus Fetal Arrow,10 9 7 4 3,Arrow Gstatus 20LbGenitals Nuts Fetal,6 5 5 4 3,Nuts Gstatus Arrow Fetal 20LbGenitals,2212 2152 1732 1704 1644,Arrow 20LbGenitals Nuts Gstatus Fetal,1764 1632 1500 1384 1000
378,58,kool,0,2,23,16,7,,,,13.0,1.0,8,28,http://cta.critical-hq.net/chart.php?player=kool&matchID=58,4864,5104,0.9529780564263324,211,148,2060,1636,368,596,280,56,2156,2816,Nuts 20LbGenitals Fetal Gstatus Arrow,7 7 4 4 1,Fetal 20LbGenitals Arrow Nuts Gstatus,4 4 4 2 2,20LbGenitals Arrow Gstatus Fetal Nuts,1276 1060 1004 864 660,Nuts Fetal 20LbGenitals Arrow Gstatus,1440 1324 1116 944 280
379,58,bibby,0,2,11,24,-13,,,,1.0,0.0,8,30,http://cta.critical-hq.net/chart.php?player=bibby&matchID=58,6040,7380,0.8184281842818428,549,356,3004,3544,580,764,0,0,2456,3072,Fetal Nuts 20LbGenitals Arrow Gstatus,4 2 2 2 1,Arrow 20LbGenitals Gstatus Fetal Nuts,7 6 6 3 2,Nuts 20LbGenitals Gstatus Fetal Arrow,1504 1344 1152 1132 908,20LbGenitals Arrow Fetal Nuts Gstatus,1948 1708 1612 1072 1040
380,60,Takeo,1,1,48,22,26,6.0,3.0,,,,11,30,http://cta.critical-hq.net/chart.php?player=Takeo&matchID=60,14447,7206,2.004857063558146,301,2013,8615,4303,314,102,2365,919,3153,1882,cyro Gstatus squirtlesaur bibby Fetal,18 16 8 4 2,bibby cyro squirtlesaur Gstatus Fetal,6 6 6 3 1,cyro Gstatus squirtlesaur bibby Fetal,4448 4392 2418 2006 1183,squirtlesaur bibby Gstatus cyro Fetal,2141 1655 1422 1356 632
381,60,Fudorm,1,1,47,32,15,2.0,2.0,,,,11,29,http://cta.critical-hq.net/chart.php?player=Fudorm&matchID=60,13175,9472,1.390941722972973,280,1557,7809,6183,493,510,1632,728,3241,2051,squirtlesaur Gstatus cyro bibby Fetal,14 12 8 7 6,squirtlesaur cyro Gstatus bibby Fetal,11 8 6 6 1,squirtlesaur Gstatus cyro bibby Fetal,3901 3456 2591 2057 1170,squirtlesaur Gstatus bibby cyro Fetal,3496 2028 1785 1774 389
382,60,sam,1,1,47,27,20,15.0,12.0,,,,11,27,http://cta.critical-hq.net/chart.php?player=sam&matchID=60,11023,9096,1.2118513632365877,235,1491,6842,5512,204,306,1434,1141,2543,2137,cyro bibby Gstatus squirtlesaur Fetal,14 12 11 6 4,cyro squirtlesaur Fetal bibby Gstatus,10 8 4 3 2,cyro Gstatus bibby squirtlesaur Fetal,3341 2564 2481 1879 758,squirtlesaur cyro bibby Gstatus Fetal,3120 2329 1745 1056 846
383,60,Nuts,1,1,43,45,-2,9.0,15.0,,,,11,26,http://cta.critical-hq.net/chart.php?player=Nuts&matchID=60,10839,12484,0.8682313361102211,252,915,6384,8190,204,794,1489,970,2762,2530,Gstatus squirtlesaur cyro bibby Fetal,13 12 9 7 2,cyro squirtlesaur Gstatus bibby Fetal,14 14 10 6 1,cyro squirtlesaur Gstatus bibby Fetal,3309 2868 2297 1587 778,squirtlesaur cyro Gstatus bibby Fetal,3583 3239 3023 1908 731
384,60,cyro,0,2,44,54,-10,8.0,10.0,,,,3,25,http://cta.critical-hq.net/chart.php?player=cyro&matchID=60,9476,14452,0.6556877940769443,215,1842,5850,8392,284,589,1020,1865,2322,3606,Nuts sam Fudorm neowater Takeo,14 10 8 6 6,Takeo sam Nuts Fudorm neowater,18 14 9 8 5,Nuts sam Fudorm Takeo neowater,3239 2329 1774 1356 778,Takeo sam Nuts Fudorm neowater,4448 3341 3309 2591 763
385,60,squirtlesaur,0,2,40,42,-2,5.0,15.0,,,,3,31,http://cta.critical-hq.net/chart.php?player=squirtlesaur&matchID=60,13664,11877,1.1504588700850382,342,1509,8573,6750,1020,416,1203,1591,2868,3120,Nuts Fudorm sam Takeo neowater,14 11 8 6 1,Fudorm Nuts Takeo sam neowater,14 12 8 6 2,Nuts Fudorm sam Takeo neowater,3583 3496 3120 2141 1324,Fudorm Nuts Takeo sam neowater,3901 2868 2418 1879 811
386,60,bibby,0,2,23,32,-9,6.0,8.0,,,,3,27,http://cta.critical-hq.net/chart.php?player=bibby&matchID=60,7661,8810,0.8695800227014756,333,915,4047,5284,510,0,971,1478,2133,2048,Fudorm Nuts Takeo sam neowater,6 6 6 3 2,sam Fudorm Nuts Takeo neowater,12 7 7 4 2,Nuts Fudorm sam Takeo neowater,1908 1785 1745 1655 568,sam Fudorm Takeo Nuts neowater,2481 2057 2006 1587 679
387,60,Gstatus,0,2,22,54,-32,2.0,5.0,,,,3,27,http://cta.critical-hq.net/chart.php?player=Gstatus&matchID=60,8212,13487,0.608882627715578,373,756,5839,8351,102,306,669,1712,1602,3118,Nuts Fudorm Takeo sam neowater,10 6 3 2 1,Takeo Nuts Fudorm sam neowater,16 13 12 11 2,Nuts Fudorm Takeo sam neowater,3023 2028 1422 1056 683,Takeo Fudorm sam Nuts neowater,4392 3456 2564 2297 778
388,61,tocs,0,1,35,16,19,,,56.0,,,6,25,http://cta.critical-hq.net/chart.php?player=tocs&matchID=61,6343,5477,1.1581157568011686,181,0,2891,2905,486,102,899,646,2067,1824,Drue sYnHNiC Sparkalicious NormL Helwor Chee,10 7 6 4 4 4,Chee Helwor Drue Sparkalicious sYnHNiC,4 4 3 3 2,Drue Sparkalicious sYnHNiC Helwor Chee NormL,1827 1333 873 870 744 696,Drue Helwor Sparkalicious NormL sYnHNiC Chee,1227 1049 856 828 796 721
389,61,20LbGenitals,0,1,23,21,2,,,87.0,,,6,30,http://cta.critical-hq.net/chart.php?player=20LbGenitals&matchID=61,7327,6429,1.1396795769170944,319,0,3577,3604,714,164,736,1030,2300,1631,Chee Helwor sYnHNiC Sparkalicious Drue NormL,6 5 5 3 2 2,Chee Sparkalicious Helwor Drue NormL sYnHNiC,6 5 5 3 1 1,Chee Drue Sparkalicious sYnHNiC Helwor NormL,1992 1136 1113 1067 1045 974,Chee Sparkalicious sYnHNiC Helwor Drue NormL,1707 1369 1025 991 685 652
390,61,Sparkinator,0,1,23,24,-1,,,87.0,,,6,26,http://cta.critical-hq.net/chart.php?player=Sparkinator&matchID=61,7558,7255,1.0417643004824255,329,0,3635,3863,308,320,1048,1108,2567,1964,Sparkalicious Helwor Drue Chee NormL sYnHNiC,6 4 4 3 3 3,Chee Sparkalicious sYnHNiC Helwor NormL Drue,7 4 4 4 3 2,sYnHNiC Sparkalicious Drue Helwor Chee NormL,1748 1332 1228 1204 1113 933,Sparkalicious sYnHNiC Helwor Drue Chee NormL LysergicAcid,1682 1448 1229 1191 969 682 54
391,61,oTaCon,0,1,14,23,-9,,,77.0,,,6,27,http://cta.critical-hq.net/chart.php?player=oTaCon&matchID=61,5801,6429,0.9023176232695598,414,0,2909,3354,102,278,821,904,1969,1893,Drue Sparkalicious sYnHNiC NormL Chee Helwor,4 3 3 2 1 1,sYnHNiC Chee Helwor Drue Sparkalicious NormL,7 5 4 3 2 2,Drue sYnHNiC Sparkalicious Chee Helwor NormL,1328 1155 865 862 843 748,sYnHNiC Helwor Drue Sparkalicious Chee NormL,1784 1220 1145 914 720 646
392,61,Drewseph23,0,1,14,21,-7,,,65.0,,,6,26,http://cta.critical-hq.net/chart.php?player=Drewseph23&matchID=61,4892,5909,0.8278896598409207,349,0,2762,2912,405,460,446,652,1279,1885,Chee Helwor NormL sYnHNiC Drue,4 3 3 3 1,sYnHNiC Helwor NormL Chee Sparkalicious Drue,8 5 3 2 2 1,sYnHNiC Chee NormL Sparkalicious Helwor Drue,1113 971 969 792 667 380,sYnHNiC Helwor Sparkalicious Chee NormL Drue,1657 1087 910 784 744 727
393,61,LysergicAcid,0,1,9,23,-14,,,58.0,,,6,28,http://cta.critical-hq.net/chart.php?player=LysergicAcid&matchID=61,4383,6018,0.7283150548354935,487,0,2030,3063,326,572,989,742,1038,1641,Helwor Sparkalicious NormL sYnHNiC Drue,3 2 2 1 1,Drue Chee Sparkalicious Helwor NormL sYnHNiC,6 6 4 3 3 1,Helwor NormL Sparkalicious Drue sYnHNiC Chee Sparkinator,1268 859 649 638 498 417 54,NormL Helwor Drue Sparkalicious Chee sYnHNiC,1272 1210 1192 1109 723 512
394,61,Chee,1,2,30,18,12,,,77.0,,,7,27,http://cta.critical-hq.net/chart.php?player=Chee&matchID=61,5624,6099,0.9221183800623052,187,0,2903,2991,510,609,767,690,1444,1809,Sparkinator 20LbGenitals LysergicAcid oTaCon CTAtocs Drewseph23,7 6 6 5 4 2,20LbGenitals CTAtocs Drewseph23 Sparkinator oTaCon,6 4 4 3 1,20LbGenitals Sparkinator Drewseph23 LysergicAcid CTAtocs oTaCon,1707 969 784 723 721 720,20LbGenitals Sparkinator Drewseph23 oTaCon CTAtocs LysergicAcid,1992 1113 971 862 744 417
395,61,Helwor,1,2,25,20,5,,,86.0,,,7,25,http://cta.critical-hq.net/chart.php?player=Helwor&matchID=61,6786,5897,1.1507546209937256,271,0,3509,3131,204,204,1036,752,2037,1810,Drewseph23 20LbGenitals CTAtocs Sparkinator oTaCon LysergicAcid,5 5 4 4 4 3,20LbGenitals CTAtocs Sparkinator Drewseph23 LysergicAcid oTaCon,5 4 4 3 3 1,Sparkinator oTaCon LysergicAcid Drewseph23 CTAtocs 20LbGenitals,1229 1220 1210 1087 1049 991,LysergicAcid Sparkinator 20LbGenitals CTAtocs oTaCon Drewseph23,1268 1204 1045 870 843 667
396,61,sYnHNiC,1,2,23,22,1,,,80.0,,,7,26,http://cta.critical-hq.net/chart.php?player=sYnHNiC&matchID=61,7222,6454,1.1189959714905484,314,0,3438,3116,670,591,1021,878,2093,1869,Drewseph23 oTaCon Sparkinator CTAtocs LysergicAcid 20LbGenitals,8 7 4 2 1 1,CTAtocs 20LbGenitals Drewseph23 oTaCon Sparkinator LysergicAcid,7 5 3 3 3 1,oTaCon Drewseph23 Sparkinator 20LbGenitals CTAtocs LysergicAcid,1784 1657 1448 1025 796 512,Sparkinator oTaCon Drewseph23 20LbGenitals CTAtocs LysergicAcid,1748 1155 1113 1067 873 498
