Player,Outcome,Kills,Deaths,+/-,Flag Captures,Flag Attempts,Score,Time Played,Damage Dealt,Damage Taken,DR,DKR,DDF,Laser DD,Laser DT,Missile DD,Missile DT,Grenade DD,Grenade DT,Bouncy DD,Bouncy DT,Rating
bagheera,0.512249443207127,16.565701559020045,15.726057906458797,0.8396436525612472,0.4330357142857143,1.9821428571428572,1.6391982182628062,20.897550111358573,4829.167037861916,4476.086859688196,1.108558237224828,315.9510022271715,290.4498886414254,2991.5812917594653,2758.7550111358573,209.0,195.5523385300668,516.5055679287306,439.7260579064588,1112.0801781737193,1082.053452115813,2612.0
bibby,0.3952380952380952,11.666666666666666,19.271428571428572,-7.604761904761904,0.5,1.4047619047619047,1.619047619047619,20.976190476190474,3426.6285714285714,5020.738095238095,0.6892410350763145,320.0047619047619,313.9904761904762,2144.7428571428572,3045.266666666667,232.59047619047618,369.62857142857143,280.0238095238095,540.9809523809524,769.2714285714286,1064.8619047619047,702.0
bigdaddy,0.5169675090252708,16.703971119133573,15.667870036101084,1.036101083032491,0.6108303249097473,2.272202166064982,1.6981949458483754,19379.571841155233,4800.137184115523,4484.570397111914,1.089516670667697,305.2238267148014,323.53862815884474,2936.416606498195,2657.026714801444,201.65342960288808,223.32563176895306,580.6505415162455,534.3718411552346,1081.416606498195,1069.8462093862815,2866.0
bodybag,0.5070422535211268,18.332159624413144,18.274647887323944,0.057511737089201875,0.6115023474178404,2.3215962441314555,1.8931924882629108,21.181924882629108,4816.352112676056,5140.771126760564,0.9548821462408936,278.8180751173709,293.7464788732394,2960.194835680751,3152.537558685446,399.293427230047,382.4319248826291,397.8110328638498,495.75704225352115,1059.0528169014085,1110.044600938967,2400.0
craig,0.4735576923076923,15.911057692307692,18.985576923076923,-3.074519230769231,0.43990384615384615,1.4735576923076923,1.5504807692307692,21.403846153846153,4362.716346153846,5199.9879807692305,0.8524873663817336,294.24038461538464,324.6754807692308,2866.747596153846,3253.1322115384614,207.61778846153845,353.82211538461536,397.7067307692308,482.4639423076923,890.6442307692307,1110.5697115384614,1151.0
dharma,0.5038667459845331,14.569303985722785,18.653777513384888,-4.084473527662106,0.5728732897085068,2.97441998810232,1.676977989292088,20.84473527662106,4752.312314098751,5007.525877453896,0.9668799441298886,350.9179060083284,332.16359309934563,3082.4098750743606,3153.0493753718024,148.5841760856633,284.38548483045804,467.7566924449732,468.7073170731707,1053.5615704937536,1101.3837001784652,3115.0
dip,0.46064814814814814,15.252314814814815,15.775462962962964,-0.5231481481481481,0.49537037037037035,1.6666666666666667,1.6875,21.020833333333332,4408.99537037037,4435.1712962962965,1.0129731362407484,306.349537037037,276.34722222222223,2497.6180555555557,2784.6388888888887,379.3912037037037,215.5439814814815,493.4490740740741,421.74074074074076,1038.537037037037,1013.2476851851852,2244.0
dragonfly,0.4017467248908297,15.62882096069869,22.624454148471617,-6.995633187772926,0.4104803493449782,1.5633187772925765,1.4235807860262009,21.048034934497817,4458.318777292577,5930.034934497817,0.759916304815965,308.68122270742356,318.4759825327511,2979.244541484716,3786.1834061135373,327.50655021834064,469.68995633187774,297.3231441048035,509.0524017467249,854.2445414847161,1165.1091703056768,495.0
evo9,0.5174736842105263,18.021894736842107,18.002947368421054,0.018947368421052633,0.5953684210526315,2.2058947368421054,1.7806315789473683,11306.464,5021.919157894737,5088.408,1.002701713615435,293.7456842105263,330.75284210526314,3363.525894736842,3194.488,276.93684210526317,295.4311578947368,412.2778947368421,474.832,969.1785263157894,1123.6568421052632,2486.0
ext,0.4763572679509632,12.75831873905429,17.26444833625219,-4.506129597197899,0.4851138353765324,1.4238178633975482,1.5621716287215412,46477.46234676007,3896.2346760070054,4602.252189141856,0.8667903545369163,338.1260945709282,256.30823117338,2281.4640980735553,2935.2574430823115,247.61471103327494,210.3292469352014,431.0630472854641,407.72329246935203,936.0928196147111,1048.9422066549912,1462.0
